,省,市,区,地址,adcode
957,河北省,邢台市,巨鹿县,观寨乡沙井村，现有2个问题予以投诉咨询： 1.自2020年开始“煤改气”后家里做饭取暖均用天燃气，近期由不间断停气改成频繁停气，前一段是半夜开始停气，早上供气，现阶段又变成了晚9点到早6点或者白天时供时断，家里又都是老人和小孩，无法正常采暖，现家里煤炉及烧柴取暖均已被禁止，打电话询问燃气公司就是让买小太阳取暖器，说上游问题暂时无法解决。请领导尽快予以协调解决保障民生。 2.另邢台市发改委2021年5月27日发文，对于农村煤改气用户采暖用气按2.68元/方，省里每年对“煤改气”有三年补贴，每年最高960元。巨鹿县从2020年取暖缴费2.8元/m³，现又变为2.9元/m³，收费标准是每个县制定的吗？,130529
958,,,,,
959,河北省,邯郸市,,政府反应以及当地政府反应，何时解决，总是一直杳无音讯，总是推脱说上源气源不足，可是根本不是这个原因，一个涉及到民生的工程竟然让一个个体公司经营，欠款巨大，不能保证足够资金向上购买气源，这个时候请问当地政府在做什么？是懒政还是不作为？天然气和自来水都不是当地政府在控股，竟然由同一家公司经营，请问当地政府部门在做什么？连老百姓基本民生问题都解决不了，请问当地政府责任在哪里？整天喊空口号、什么重点项目，百姓民生问题都解决不了其他都是扯淡。一个冬天每个小区百姓打了无数电话，迟迟不解决，从去年9月开始到目前一直是断断续续停气，几乎两天一停，做饭都成问题，别说用气取暖了，更别提全区下属乡镇农村老百姓了，一多半就不能用气。如果一个停几次有的可以理解，总不能两三天就停，一停就两天，也请领导向当地做个民调，看看是不是这样。最后恳请领导帮忙解决一下老百姓生活问题，期盼！,130400
960,河北省,邯郸市,丛台区,小西堡乡王吕寨村村民，我反应的是这边每年冬季天然气供应不足的问题。自从煤改气以后，每年一到冬天，天气越冷越停气，百姓们无法做饭和取暖，周边村都是同样的情况。希望各位领导，能够帮百姓彻底解决这个，天然气停气的民生问题。再次感谢~~,130403
961,河北省,邯郸市,曲周县,大河道乡人，跟您反应一下河北省农村煤改气工程，现在已经完成了两三年了，大部分老百姓都说好（取暖成本比之前稍微高点），但是经常被老百姓骂的就是天然气公司经常停气，有时候三天停两天，有时候一天内停三次，做饭的时候没有燃气，取暖的时候没有燃气，（我严重怀疑农村停气城里不停气）希望省长能关注一下这项民生问题。由于篇幅限制 可以联系我。,130435
962,河北省,邯郸市,,永年区临洺关镇，前些年煤改气，严禁群众烧煤取暖做饭，全部改成天然气，然而河北华燃长通燃气有限公司天然气无缘无故常常停气长停气，人们取暖做饭都成问题。给您留言实属无奈，请省长百忙之中关注一下我们这里的燃气问题。万分感谢！,130400
963,,,,,
964,河北省,邯郸市,曲周县,大河道乡东老营村民,130435
965,,,,,
966,重庆市,县,,城道路被断，经常性断网，断电，（因工地工程车渣土车昼夜施工经常碰断杆子），天然气经常停气等等等等……村民怨声载道，但为了新区建设老百姓也能理解，期盼早日拆迁，都在咬牙坚持，可最近有消息说我们村东头又要部分拆迁十几家，马上就到学校了，又要断路等等，村民都急了，距离上次部分拆迁阵痛还没过去，（部分拆迁公式不明朗，没有听取全体村民的意见，涉及村集体财产、账目不公示……这次又要部分拆迁，又会给村民带来好多实际的生活困难，总说群众的利益高于一切，希望大领导责成有关部门在考虑新区建设涉及到的村庄时，把全体老百姓的利益，困难考虑在内，尤其是我们尹庄村（领导闲暇之余可以在地图上看看我们村的位置）马上就要成为孤岛，马上就要被工地包围，希望不要再给我们村搞分部拆迁，不动便罢，再动就整体拆迁，不要再给尹庄村2000多村民制造困难，全体尹庄村民会跪谢各级领导！,500200
967,,,,,
968,,,,,
969,河北省,保定市,定兴县,柳卓乡东江村村民，我村燃气供应由中燃公司承包。近日来，不知什么原因，每天凌晨到中午前，都会停气，无法取暖和做饭，给群众供暖和生活造成太很大影响，许多老人和孩子都被冻的感冒。希望领导予以关注，并解决为盼！,130626
970,,,,,
971,河北省,邯郸市,,经济开发区姚寨乡姚寨村村民，自2022年以来华燃长通燃气公司不间断停气，半夜停气，中午停气，晚上停气，严重影响老百姓正常生活用气，望书记关注，在此感谢！,130400
972,,,,,
973,河北省,邯郸市,峰峰矿区,美雅小区就开始停煤气，我们一分钱都不欠煤气公司的费用，经打电话问燃气公司工作人员称；是上游限气造成的停气，这种说法也太有些说不过去了吧！,130406
974,河北省,保定市,定兴县,固城镇南店村，近4-5天半夜及早上老是停气，无法正常做饭及取暖，家中老人小孩承受不了，请领导协调解决！,130626
975,河北省,邯郸市,,肥乡区元固乡金河苑小区业主，本小区从3月5日开始停气，本以为是检修停个一半天就来气了，没想到已经停了8天.问物业也没有正面回复.我们每天做饭都成问题.问了燃气公司回复一直没有停气，问了周边小区和村都没有停气。三月份还没到停暖时间.还好气温回升，不然家里的小孩子都受不了。希望领导给予重视，督促物业能给我们业主正面回答为什么停气问题，望尽快恢复供气，解决我们吃饭问题。谢谢领导！,130400
976,,,,,
977,河北省,保定市,博野县,以及安国县（我娘家在博野县，婆家安国县）多数农村地区天然气供应不畅，尤其是在年后下大雪的那段时间，先是天然气无故断气，然后就是彻底停气，时至今日家里的天然气已经断了近一个月左右了。当初为了响应环保号召，老百姓纷纷拆除自家烧煤炉子和传统取暖设备，但是在最冷的时间因为天然气供应不足导致停气，最可气的是虽然农村家庭停气了，但不远处的工业园区还能保障天然气供应。 所以，希望有关部门公开天然气相关信息，让老百姓也能明白停气的具体原因。 去年我们家先后通过微信平台缴纳了两次天然气费，但是由于平台原因未能充值成功，所以只能跑到几十里以外的线下网点办理相关业务，对于年轻人而言还问题不大，但是农村地区老年人较多，天然气费用缴纳十分困难。 最后，老百姓在家里天然气出现故障时无路可循，只能摸索着自己寻找原因，所以应当在农村设立专门的天然气线下缴费、维修网点。 1：保障农村地区正常天然气供应 2：天然气信息公示公开，使人们能够了解当前天然气供应保障现状。 3：提高天然气网上平台运行能力，方便老百姓缴纳和查询天然气费用。 4：建立并公开天然气维修和保障机制，让老百姓在面对天然气故障时能够有更多途径。,130637
978,河北省,邯郸市,丛台区,建元小区二期住户，院里暖气从三月初开始就不正常供热，物业方面说是热力公司与紫光热力有什么矛盾，在这期间住户打过市长热线，来了一两天暖气，今天又凉了。目前正是倒春寒，家里老人孩子都需要穿棉袄 保暖。请领导帮忙看能否解决正常送暖,130403
979,河北省,唐山市,古冶区,擅自停气，打过电话供暖说是电厂拉不进煤的原因等等，来把问题全都踢向了电厂，就是想一直拖着，请领导关注。,130204
980,河北省,邯郸市,魏县,大马村乡董庄村人，我们村通上天然气三年了，现在都靠天然气做饭过生活，这几天突然停气了，也没有人提前通知我们一声。天然气一停就是好几天，我们响应党的号召全村安装天然气，不烧煤球和柴火了。望领导给想个办法，解决我们的困难。,130434
981,,,,,
982,,,,,
983,,,,,
984,河北省,保定市,,新奥燃气公司强制换燃气灶的事情 索感免费换表以后，表字走的特别快，不止我一家反应这个问题，小区好多住户都出现这个情况 今年五一前后，新奥燃气公司又来查燃气灶，说让强制换燃气灶，要不买他们的，要不自己安装还得他们验收，因疫情推迟了几天，昨天就把气给停了，我就想问问，是政府给的他们这个权利停气，还是怎么回事！如果是政府给的权利，那我就停着吧，实在不行我把灶拆了，不用灶，他还能停我的气儿吗？,130600
985,,,,,
986,河北省,石家庄市,裕华区,富强大街23号富强电力小区正在实施老旧小区改造，施工过程中，已经出现几次误挖坏管路，造成停水停电停气，经常晚上中午休息时间施工，影响居民休息。请市长关心关注一下寒窗九年的孩子，酷暑之下，帮孩子营造一个安全安静安心的环境，让孩子不负辛苦。因孩子最后均在家备考，具体诉求：6月18日至6月22日期间，请勿施工以防造成挖坏水、电、气、空调管路情况，请给孩子一个安心安静安全的备考环境。,130108
